,종가,gap
15,"[26325.10206500689, 26558.488277594246, 26781.66359364986, 27171.69538736343, 27713.217891256016, 28245.25049726168, 28713.428087035812, 29089.074798425037, 29035.201880335804, 29050.17278989156, 28962.463937203087, 28921.867287158962, 28688.63177448511, 28747.47209846973, 28726.850634564955]",7000.674612073856
16,"[30140.961811840534, 30546.382884681225, 30522.122587561607, 30582.646558036406, 30723.64722073078, 30784.099132567644, 30742.6962415874, 30922.48641212781, 30761.065463200208, 31169.702783922352, 31073.930952002604, 31708.754726749223, 31118.15766012917, 31235.550792117912, 31906.131743391357]",1866.4776625477464
17,"[2680.265268539389, 2777.1197543119392, 2777.3135424504676, 2777.552070312202, 2854.1540278941393, 2844.6250683665276, 2836.550545434157, 2948.0484087243676, 2973.9763247047863, 2978.75856203648, 3071.0480685457587, 3090.892747772237, 3126.6886349969236, 3230.8942414354538, 3315.855021187415]",8417.685048925452
18,"[341.0, 341.0, 341.0, 343.9470683217049, 341.0, 342.40458751171826, 355.1497855633497, 360.973658195138, 358.5588894754648, 357.816637712717, 357.4812177121639, 368.7045645087957, 362.8728433817625, 360.146915794909, 364.5476918667555]",3301.701850786077
19,"[527095.0983524323, 527044.5254087448, 540653.5408079624, 551372.5184798241, 551714.9007797241, 559442.4873232841, 561248.2773333788, 573661.9001179934, 588770.3142553568, 578436.5503132343, 597318.9557038713, 595037.9403293133, 592800.8321046829, 592881.7243531346, 591708.3662211895]",42642.905298978636
20,"[439000.0, 445288.8017773628, 448887.2571736574, 447929.7306701541, 453503.61091792583, 452692.7581779659, 458985.83711981773, 461123.3873492107, 465376.3678364456, 460503.8115859032, 473692.7875906229, 474623.18765372044, 473957.4630912394, 495464.55194428563, 480437.09538821137]",28834.449263235776
21,"[316.0, 378.28980461557705, 378.39033803939816, 378.5221689303716, 390.5362388059497, 461.93152004828056, 470.3243883123001, 575.9176334609589, 636.5254699707032, 560.9569411377113, 506.55644431759913, 615.9294056296349, 597.3857580463092, 732.6014786134164, 522.4021820629636]",35311.52524752949
22,"[4778.461228192318, 5083.24360541068, 5078.004256852437, 5054.360627033748, 5036.927776080556, 5035.0264549278645, 5035.63507206738, 5048.5965384263545, 5085.305609805509, 5053.531716900179, 5028.428114950657, 4974.661488909041, 4957.773608120624, 5607.974330335855, 4959.605393260717]",42731.4730967297
23,"[2864.7356067299843, 2914.8001674711704, 2924.778297483921, 2994.1095910668378, 2898.185610170166, 2983.9041959842048, 2998.723826110363, 2981.273631826043, 3041.8292758266134, 3005.4601595401764, 3109.503356873989, 3001.1662633319697, 3094.483681769421, 3096.4372735023494, 3075.83020127813]",364699.0904660125
24,"[10911.290458639462, 10911.29909351468, 10910.614155878622, 10910.756063063938, 11059.870011905829, 11271.653285473585, 11532.506020615498, 11685.536362181107, 11777.704033975799, 11874.578509628773, 12100.552292714516, 12198.585304742059, 12463.42377287646, 12466.143739791587, 12574.654551570613]",107886.64965090233
25,"[400.0, 400.0, 415.8035295456648, 442.2154785692692, 441.129906475544, 445.11006049811846, 435.77293552458286, 441.1669586598873, 441.74203053116804, 462.4609370529652, 471.3868668675423, 503.77725109457975, 473.9027404785156, 497.63314701616764, 486.7087038606406]",140367.9815269613
26,"[8466.466086655855, 8473.399356643358, 8473.036013881365, 8472.248845080534, 8474.74538649122, 8472.574261685213, 8471.868635763723, 8472.529463360706, 8470.725079449514, 8470.987398276728, 8512.576574559014, 8513.225276370842, 8473.737699332958, 8537.448172301054, 8537.45674379108]",3144.906225305226
27,"[14500.0, 14500.0, 14870.657129585743, 14812.19405323267, 15457.690425664186, 15431.646668463945, 15412.86686629057, 15711.88944131136, 16246.83399349451, 16636.545135825872, 16041.905354112387, 15725.510964468122, 16377.193373888731, 16646.14925146103, 16546.326401680708]",2081.4881356048245
28,"[1449.0, 1449.0, 1449.0, 1449.0, 1449.0, 1463.2632174521684, 1463.2549714565275, 1463.600100298226, 1463.023607714474, 1462.6364604189991, 1462.495653270185, 1461.9650462597608, 1461.532923437655, 1460.8080029323696, 1460.8275399908423]",10729.535061716455
29,"[2245.0, 2245.0, 2245.0, 2454.8409874240556, 2497.0873491838574, 2609.241438408693, 2656.493082412829, 2770.914328504975, 2634.3081695089736, 2662.9014403931797, 2687.2002925289175, 2723.6976911065476, 2860.092099737376, 2877.9860777795934, 3178.6007078531356]",100835.95413187378
30,"[4845.0, 4845.0, 4944.275447785854, 5126.30543205142, 5213.050775304437, 5230.0023392979065, 5242.5892459200695, 5391.864091727417, 5619.330604346935, 5759.812093006447, 5900.387619084213, 5979.766692616511, 6044.905592404306, 6230.542359367013, 6411.359618801624]",10454.224269910266
31,"[1250.4170915663242, 1251.0081365466117, 1297.8330506583054, 1294.4662939727305, 1410.7672333260377, 1412.0133062849443, 1487.2329967131216, 1482.1578451752662, 1591.3028118401767, 1593.7989673003785, 1721.3353706275425, 1672.5229637436569, 1806.4932930971186, 1768.7254836638767, 1911.6920332963268]",1019.2837188438132
32,"[43650.0, 44529.429515600204, 45813.97474219402, 49105.2025420467, 51306.80218204856, 53223.50969344377, 55660.879763414465, 55839.12554234266, 55812.719806432724, 57006.175075173385, 58163.48995322982, 58020.709619919464, 58532.75414203604, 58585.41451420636, 59297.265459001064]",4351.239801939859
33,"[12060.0, 12084.020193256438, 12434.00282996893, 12823.173370733857, 12878.639441538602, 12972.908568352463, 12846.128155991435, 13290.860484525561, 13323.264225035906, 13613.284905007342, 13588.006397075951, 13684.38375592232, 14207.716052591803, 13919.542792484164, 14771.419457092881]",4440.180945823702
34,"[5858.278585505982, 5857.872113813956, 6058.378017020722, 6150.228488619128, 6311.435501279931, 6444.029251029094, 6564.915258223812, 6735.0354428042965, 6855.298168641825, 7025.185783835748, 7144.756256688385, 7288.410679181417, 7453.955547787249, 7561.083895998696, 7741.532346360385]",155881.97812320673
35,"[2365.0, 2402.5030536502595, 2403.3698599636555, 2464.5178587436676, 2465.4163053929806, 2487.585371300578, 2488.3175076693296, 2529.128277100622, 2531.4221246093507, 2562.861901439726, 2560.657466270029, 2626.3962822631, 2628.7508062422276, 2642.9947449937463, 2636.6306686773896]",45829.45448189784
36,"[1161.976163011044, 1162.3416850641368, 1171.351388297975, 1170.8278611376882, 1172.104118411429, 1170.29460677132, 1173.429646793753, 1169.3647274412215, 1174.9637696184218, 1175.4560003466904, 1188.3857535719872, 1179.9299464337528, 1211.9751999229193, 1182.8057427890599, 1199.7619223757647]",133952.01303630817
37,"[9180.0, 9407.228821128609, 9675.548248231411, 9897.96462716659, 10079.56289363901, 10188.15791404744, 10283.77120340367, 10291.311195837334, 10294.12870987629, 10293.249541862559, 10282.01264532904, 10344.255923448984, 10452.704149102172, 10573.649743354219, 10826.5626091181]",3376.5562516024593
38,"[1663.56978537639, 1707.3502797087035, 1770.070953662197, 1767.7447617948053, 1826.3572689443827, 1863.5323883791766, 1849.379438882073, 2011.6646985361974, 2075.331894569099, 2399.5373096515737, 2458.4996085837483, 2558.061855519811, 2533.9631370306015, 2721.6502702087164, 2917.0673296103873]",22628.34437890451
39,"[10175.015308260916, 10184.05260486994, 10220.530402706936, 10233.635179365983, 10240.170123687945, 11290.52709603007, 11276.891202791594, 13308.612591167912, 14026.613012300804, 14046.449285099283, 15270.07122916635, 15301.57307060249, 16970.8909600405, 17365.800639332272, 17348.378232895164]",10330.449368626312
40,"[5961.346748009324, 5960.980868702133, 5953.714923401673, 5996.9372030720115, 6004.073354224364, 6057.792419093351, 6190.133712478603, 6171.567637884368, 6340.579459813734, 6233.291565609475, 6169.108823351562, 6270.595647349954, 6498.106056724986, 6732.907398228844, 6690.937648864463]",1432.7811322925181
41,"[6790.0, 6790.0, 6790.0, 6790.0, 6826.506661415099, 6822.092312335968, 6868.5928050676985, 6836.231477220853, 6963.721354405086, 6944.949924906095, 7095.335636377334, 7125.249591723705, 7225.87404046456, 7332.488816221555, 7436.059351841608]",33695.64189486012
42,"[4360.0, 4360.0, 4541.562296668689, 4542.427651842436, 4536.643661300341, 4542.908412655194, 4628.73761387666, 4668.844388304899, 4641.444811969995, 4689.860410559457, 4703.349829590103, 4754.959752370914, 4583.146678050359, 4585.742087160547, 4553.719132050872]",15545.374717942668
43,"[2264.8942030469575, 2317.372854888439, 2361.124150623878, 2428.0635244150953, 2431.2627275387445, 2446.1348121861615, 2452.7302640378475, 2421.0351262489953, 2450.8932516276836, 2462.9402734289565, 2456.9204051146903, 2445.177124083042, 2454.124153614044, 2438.178554659088, 2440.0938108712435]",1048047.9645285435
44,"[4780.0, 4780.0, 4921.620555619399, 4921.050469994545, 4921.160812536876, 4976.900803506374, 4977.708033010364, 4977.210056801637, 5017.39889031152, 5020.76036187013, 5015.982734660308, 5017.138248408834, 5009.648259148002, 5006.686930333575, 5007.837742507458]",5985.136025061384
45,"[4533.0935280919075, 4537.609977583091, 4542.343739350637, 4559.064839651188, 4499.590506737742, 4548.109469086863, 4552.903084675781, 4539.955377592084, 4558.4329835198205, 4544.808954938936, 4555.150610209754, 4559.715197908071, 4551.846477188791, 4554.648096558328, 4555.335842840684]",793519.5056173679
46,"[4310.0, 4381.512675503889, 4406.26034357647, 4422.976160091659, 4424.886731641988, 4461.3312290931735, 4602.594871461391, 4589.285987461606, 4593.65603835384, 4609.673882147918, 4630.630007376274, 4632.768828320006, 4629.401094868779, 4640.597693964839, 4616.900606200099]",13975.270474628149
47,"[2920.0, 2920.0, 2920.0, 3007.3615808288255, 3003.619041442871, 3001.6163661082583, 3051.6840042670565, 3246.545187868178, 3404.462182857096, 3462.2697548319898, 3379.0749398618937, 3411.845258772373, 3561.409333286186, 3501.845465861261, 3447.0696878433228]",17674.831775106664
48,"[5286.412300169469, 5279.7004789114, 5434.871561080218, 5436.097864806652, 5540.699012950063, 5550.485659530386, 5698.710271157324, 5666.975190350786, 5736.275155749173, 5850.317586585879, 5932.164789375383, 5798.259327467531, 5962.992977909744, 5739.864452229814, 6155.276145040989]",13619.836857287486
49,"[13591.013244092464, 14264.80462050438, 14768.11111998558, 14794.202998813244, 14855.295773983004, 14815.157283879817, 15147.520279008897, 16021.525503881276, 16139.367464033423, 16522.647249929607, 16867.700742408633, 16972.35987427831, 17397.355750558898, 17953.357978850603, 17952.201393509284]",2168.200233186779
50,"[332.0, 332.0, 332.0, 333.012407979245, 333.012407979245, 333.012407979245, 345.76483112461864, 379.27667883125446, 379.27667883125446, 379.27667883125446, 399.0091761418929, 405.949995189781, 405.949995189781, 448.5708029845109, 456.93676746574545]",312917.8276401265
51,"[19700.0, 20075.37252108256, 20305.755442380905, 20465.694067080818, 20466.545472939808, 20618.460660775505, 20573.064815998077, 20636.00634197394, 20842.79591580232, 21201.115457812946, 21426.56831810872, 21560.699997444946, 21820.794134984415, 21993.64712736259, 21842.491485675175]",4597.866682185736
52,"[7306.375028967857, 7307.847868800163, 7308.842232545217, 7308.374313672383, 7367.15132645766, 7379.639717092117, 7375.371101111174, 7425.355077823003, 7421.034729152917, 7420.3314381837845, 7423.580995976925, 7463.720598777135, 7461.600049306017, 7464.395967125893, 7503.34256430467]",222.24249373738851
53,"[9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0, 9530.0]",11237.267485613285
54,"[3582.765298535426, 3580.6656887630625, 3629.6330374479294, 3628.395212292671, 3643.6201073850193, 3653.0850637331605, 3658.725627598663, 3718.0061700815954, 3730.9776412323113, 3912.168600757917, 3919.229067551593, 3998.6971271038055, 3919.562567907075, 3911.8440986921387, 3858.3435902496176]",6326.630811123534
55,"[61768.40014636517, 61734.95960772038, 66884.99036729336, 66862.84174323083, 68844.6885675192, 68820.259116292, 68478.08148145676, 68622.60586172342, 68367.43261307478, 68747.60061591864, 68735.1006999612, 68731.6824734211, 68758.39970767498, 68851.36723846199, 68845.2028375864]",22778.494716436402
56,"[1668.9999999999998, 1795.1375940501687, 1904.7500577688213, 2119.2932999312875, 2312.707239663601, 2554.1309945106505, 2740.3296005010607, 3003.625506311655, 3251.630629944801, 3477.697609061002, 3689.3167569696902, 3919.598143804073, 4162.655910861492, 4401.064751571416, 4622.237330949306]",1579907.5204488263
57,"[4125.0, 4262.534410307805, 4262.0241357882815, 4452.136649932751, 4452.709061106047, 4516.234142887794, 4511.511174614231, 4581.096724700959, 4602.746577340489, 4675.978724953407, 4626.519421655685, 4670.676824431866, 4586.300618182868, 4730.174607972925, 4833.547379005079]",42583.156994105215
58,"[3280.5289823611583, 3328.5142289449773, 3360.0497873326144, 3383.499626765649, 3424.78100057443, 3468.231551826, 3514.459731062254, 3570.2732722361884, 3604.2115676005683, 3655.7221671442194, 3706.9463305845857, 3731.856378252308, 3764.369971225659, 3778.8606726403036, 3816.0829951328537]",21856.595986992364
59,"[7983.081438720225, 7982.780187030633, 8034.397273381551, 8197.42017451922, 8197.083544880152, 8223.512935385108, 8426.302472998697, 8427.777899707356, 8423.20953004559, 8588.780300065875, 8606.099097748598, 8592.940295547247, 8615.542634427547, 8619.775389353434, 8613.178158705434]",35458.40826282763
60,"[2220.0, 2230.7281987331808, 2223.021819466104, 2228.9285763787725, 2240.4446707963943, 2242.2675887063765, 2242.3750030050674, 2228.295933831095, 2231.4519902965985, 2230.091417062562, 2225.9709878961244, 2225.975929044187, 2240.305349651569, 2251.305709687372, 2249.6475393561022]",11528.924914288236
61,"[772.8781234025955, 941.1042019128801, 938.5837796926497, 1249.9408643047016, 1244.1418614784875, 1559.897697051366, 1559.2006459434829, 1554.6174314419427, 1685.3312051494918, 1896.9602003097536, 1785.4312186638517, 2049.4649460713067, 2124.3467514713607, 2288.50797645251, 2276.4735208253064]",3100567.5046533505
62,"[7102.018614371617, 7230.031726559004, 7323.374219338099, 7328.538968155782, 7675.443066596984, 7680.016973376274, 7693.486333535363, 7697.377224102616, 7726.429737865925, 7988.657613813877, 8199.890409191448, 8201.08630224069, 8220.304170091948, 8546.07238877813, 8642.679254521925]",11314.728506163783
63,"[11050.0, 11166.96409141024, 11366.788299232721, 11382.69131330463, 11445.593935847282, 11491.298581032705, 11607.00916732972, 11742.59664144367, 11783.529876920706, 11664.016686317824, 11645.046673417091, 11749.729427856704, 11964.800607518604, 11999.558878438547, 11871.59291598325]",9926.537807326225
64,"[3480.0, 3556.5027761459346, 3556.6545652002096, 3622.5182345043863, 3688.846065871417, 3707.2248533777893, 3795.8301410041745, 3825.042475316673, 3906.0529652200635, 3963.346442636102, 3996.8838889971375, 4083.925221540034, 4092.611544977873, 4113.698509778827, 4108.897353861481]",495711.32230167347
65,"[7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999, 7859.999999999999]",2319.0668137092302
66,"[7900.0, 7900.0, 7970.005435049534, 8062.125239968299, 8057.363993227481, 8064.914564192295, 8122.349688261747, 8111.312625166028, 8118.688373565674, 8152.155431360006, 8258.0513612926, 8219.244796931744, 8224.094590097666, 8262.136611640453, 8278.672168850899]",1518.515228333898
67,"[5580.0, 5580.0, 5580.0, 5769.582529147466, 5749.325551509857, 5770.559650580088, 5774.680548350016, 5836.944665193558, 6023.450109084447, 5836.1203533113, 6044.657795786858, 6183.107079128425, 6112.624390800794, 6239.36630477508, 5929.09670455257]",183976.55257666015
68,"[10729.755012194315, 10728.785928636791, 10731.963924343388, 10789.943141117692, 10818.393316641452, 10812.925553222498, 10809.96119553844, 10808.996249064803, 10850.147977098823, 10848.380638360977, 10851.705538680157, 10845.114255001148, 10892.774710555872, 10919.17113415897, 10912.218841984868]",228.89444340606107
69,"[3150.0, 3210.887107849121, 3225.853562504053, 3212.3166643083096, 3225.8828626573086, 3214.2502620909363, 3219.3495040014386, 3228.8635816425085, 3223.885350264609, 3228.044893220067, 3252.0781832933426, 3253.3107110857964, 3261.942351087928, 3261.456833779812, 3226.1359465122223]",52487.27399299797
70,"[16694.868063926697, 16798.755712993443, 17825.43790154159, 18229.990067519248, 19150.490111671388, 19779.051242768764, 20605.315372422338, 21402.98362519592, 22268.10741316527, 22903.702142313123, 23845.939407609403, 24612.088387720287, 25378.41273933649, 26213.854389712214, 26897.214190997187]",4378.046874836614
71,"[12899.999999999998, 12899.999999999998, 12924.65015600125, 12980.75786391894, 13018.026095479725, 13000.662077814339, 13001.301793058712, 13087.312742676584, 13109.924699608237, 13071.245910308011, 13163.724501628116, 13219.957442979015, 13180.22218286564, 13233.853581553945, 13366.241108948985]",6967.918953256036
72,"[49521.5158422788, 49511.06087267399, 50585.62477429708, 50617.58482952913, 51841.36203030746, 51732.176986336715, 52823.65548014641, 52955.49038847287, 53943.22640200456, 53953.41430604458, 55084.86836751302, 55028.66413493951, 55675.2355153362, 56040.85001535714, 56371.64272976418]",3120.3368232688254
73,"[33768.551187713936, 34064.475455880165, 34299.91721113523, 34603.869212667145, 34894.451285401985, 35157.40643242995, 35339.26679690679, 35745.889803767204, 36043.56468568245, 36411.23879005512, 36662.91470974684, 36972.42802331845, 37334.868805110455, 37623.41757168373, 37748.37173645695]",101338.25019408335
74,"[3015.0, 3015.0, 3015.0, 3015.0, 3169.659621596336, 3015.0, 3044.6627093584584, 3015.0, 3015.0, 3035.01320445848, 3045.4411543831225, 3021.6421503797174, 3015.0, 3105.227494597435, 3026.117811501026]",48137.71646931349
75,"[909.0, 1201.3903030673664, 1292.0381104417147, 1581.5357793716094, 1581.5357793716094, 1670.762595811238, 1836.0296800680458, 1836.0296800680458, 1836.0296800680458, 1836.0296800680458, 1836.0296800680458, 1836.0296800680458, 2147.0766333001357, 2405.821494222432, 2569.0712710065145]",81.88363388094567
76,"[32973.78829066952, 33020.931195765734, 33209.72153395414, 33278.75839253267, 33403.42963988583, 33392.00433587035, 33489.0726475666, 33706.09725760917, 33630.52338584016, 33641.9079277354, 33834.513921787344, 34447.55153377851, 34174.60405943605, 33952.457428264126, 34480.93071505427]",7898.588095868925
77,"[6210.0, 6210.0, 6220.858048930764, 6210.592094262751, 6242.909273048242, 6246.04676532497, 6211.999393718937, 6232.366065730651, 6228.951757167776, 6222.258413672446, 6316.212984661261, 6324.317348221937, 6274.39282340308, 6228.637067704461, 6309.137992391983]",1921.6326817810718
78,"[2381.678575774034, 2380.1164273420973, 2378.3546366294227, 2411.199565678835, 2410.98741705219, 2531.918723533551, 2533.308545301358, 2565.694512172292, 2576.7073377221823, 2538.807363125185, 2549.26769596835, 2664.4543492762996, 2654.5131676892443, 2691.663343086839, 2674.5958057100265]",11414.621350732967
79,"[1320.0, 1320.0, 1320.0, 1320.0, 1320.0, 1334.2542333801587, 1334.2542333801587, 1334.2542333801587, 1359.216184834639, 1359.216184834639, 1359.216184834639, 1359.216184834639, 1359.216184834639, 1359.216184834639, 1359.216184834639]",15643.531117887913
80,"[3175.0, 3302.5161427259445, 3434.0425516168275, 3596.9848611950874, 3645.977246463299, 3786.203398009141, 3894.0101945648594, 4012.4405893807607, 4021.9702398777013, 4007.547458944221, 4030.1925815020995, 4028.0996056230892, 4131.28859844602, 4212.843812357557, 4404.129192253265]",22323.628346939106
81,"[44250.0, 45459.90855445465, 46323.05712451538, 47455.4827640454, 48218.09099316597, 49025.24867604177, 49322.373985126615, 49702.07541237275, 49977.258086949594, 49664.98157316819, 49693.29575896263, 50013.94407266441, 51083.27236892656, 51697.40139904122, 51935.75154803694]",866.6130011318743
82,"[1465.0, 1465.0, 1465.0, 1465.888096516952, 1465.0, 1465.9686028019837, 1465.654141122165, 1471.6468427693471, 1484.3035027291626, 1491.5663981249866, 1497.2349500426403, 1530.556742998461, 1506.4969308933555, 1554.8016676592329, 1543.1682015811093]",4321.318087554259
83,"[2423.160966773828, 2483.0349374910193, 2483.6893738756576, 2484.0198157380028, 2483.0396539767585, 2484.0980879962444, 2483.931741456191, 2480.62542959551, 2483.509663959344, 2485.1738236391293, 2489.5067978246757, 2483.4677211890616, 2483.21335572501, 2483.8498192727566, 2483.834263727069]",320779.9951668652
84,"[929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.0, 929.1372691000812, 929.1372691000812, 929.1372691000812]",94.84163947736391
85,"[3430.0, 3430.0, 3430.0, 3430.0, 3663.565256714821, 3664.505155205727, 3656.218927681446, 3655.845376908779, 3648.896430641413, 3646.5660069286823, 3642.237201660872, 3639.593683630228, 3641.9229699373245, 3640.6007559597497, 3642.524577230215]",8857.80171035253
86,"[865.0, 868.0203376809757, 879.8694016337395, 926.6240177949269, 945.6933462222416, 980.9128257632256, 985.4949367245038, 1017.1485383113225, 1010.1740986903508, 1055.184486846129, 1041.097998579343, 1077.53434441487, 1055.0882189273834, 1085.2263137201467, 1094.3080494999886]",1316470.014623201
87,"[26646.459690630436, 26663.850773125887, 28093.462580293417, 29205.269464701414, 30841.27420186997, 32148.62248390913, 33345.533529520035, 33886.84435322881, 35326.66633233428, 36833.32298010588, 37709.54761385918, 38439.0898527205, 40791.49512171745, 41341.367697417736, 41003.44419941306]",2989.6328167712472
88,"[114880.0945440928, 116500.00980059305, 116608.58445068198, 114940.82774410643, 120664.05443569024, 120538.29396282631, 124464.17725590058, 125300.17747233312, 124963.54701444505, 131725.56654493013, 132988.81539613008, 138699.12940402824, 140575.32498092702, 138575.3168062369, 137363.34418301782]",18444.418643382134
89,"[9480.40646085277, 9574.93179055443, 9883.229833096266, 10360.044361285865, 10494.149121798575, 10409.946519225836, 10404.630793720484, 10148.997259423137, 10287.462381206453, 10419.570045605302, 10309.095442380756, 10683.797105252743, 10904.008940845728, 10244.21817683056, 10121.228845935313]",23672.766159566876
90,"[5310.0, 5310.0, 5335.593989749749, 5381.992726703485, 5325.270697842042, 5314.886529823144, 5381.202356537183, 5349.2712320884075, 5313.083130876224, 5362.851851701736, 5356.310127861798, 5380.202021879454, 5406.2181524646785, 5375.187251190345, 5363.6051904906835]",755132.0746811348
91,"[93511.35567148527, 93495.79220891, 93503.42266559601, 94875.10603348415, 94804.34030771257, 94852.21797903378, 95667.71904826164, 95611.99629386266, 95942.76315410933, 95901.9617297252, 96603.53199054798, 96796.13228221734, 96871.34666542213, 97588.52662878111, 97388.69958619277]",2483.3247501350306
92,"[4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0, 4240.0]",90599.06480255237
93,"[1995.0000000000002, 2004.2842833784723, 2005.5007387436926, 2003.813478756696, 2009.0189120918515, 2004.394428194811, 2019.874469667673, 2007.9751002192497, 2012.5115831228904, 2005.2676070009672, 2006.1444156553675, 2004.52529183651, 2003.7170629774532, 2041.2839833560088, 2043.9288626673324]",7537.588872038713
94,"[1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1790.0, 1793.4427162408829, 1790.0, 1790.0, 1790.0, 1790.0]",200721.8590185079
95,"[2110.0, 2110.0, 2110.0, 2110.0, 2121.046624556184, 2110.0, 2110.0, 2110.0, 2112.5335306767374, 2110.0, 2121.431062594056, 2123.11116698198, 2114.701474076137, 2124.163222676143, 2111.2722274987027]",683206.6037168829
96,"[12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998, 12349.999999999998]",359432.8797353955
