,종가,gap
682,"[2275.0, 2287.807910032571, 2288.1757720932364, 2288.6209049075846, 2287.8004101850092, 2322.3411305435006, 2356.3855462335055, 2354.7696715407073, 2348.9255680330098, 2351.809552479536, 2359.393412879436, 2386.634355094284, 2384.2184276320045, 2413.119902890176, 2410.3714841848705]",47436.71937287391
683,"[1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0, 1985.0]",1873.4855097890738
684,"[86827.66989946365, 86979.6689983209, 86960.53844571114, 86873.53443851073, 86877.73477762938, 101519.99932577212, 120135.04334638517, 136263.9210551977, 150866.91603571177, 162559.13895825547, 174924.15291786194, 175978.2353087763, 178409.05939857164, 180845.92121700448, 181660.02206554014]",28193.68610763411
685,"[4613.584262053172, 4611.287367979686, 4612.0552927653, 4681.964148680369, 4656.8240788777675, 4673.7229353785515, 4753.908700029055, 4734.041917324066, 4747.842604080835, 4903.4140557944775, 4788.729281822841, 4806.591769258182, 4924.4491658012075, 4763.027591907729, 4980.899220049381]",841.4364477110985
686,"[2880.3161196311316, 2904.1811636959515, 2901.5067775224647, 2908.8731085297964, 2926.757109401127, 2918.884000280872, 3007.7355522178113, 2967.301982033998, 3049.9299445996685, 3034.8560449443758, 3063.538216865311, 3051.0332436958947, 3074.907369873176, 3077.075434930002, 2982.6460806718874]",535.3833040210098
687,"[2270.0, 2270.0, 2319.2516836126642, 2317.907323708137, 2346.198216378689, 2355.5482708364725, 2362.712028072526, 2357.9341932560005, 2364.2348750482, 2371.1843063384295, 2404.9635599553585, 2397.8959880272546, 2414.1672396063805, 2421.4146946457527, 2487.367336741959]",1103208.5394259943
688,"[7690.000000000001, 7864.677049517632, 7863.508030176164, 7864.254849553109, 7991.596085309983, 7990.947437882423, 7988.921079993249, 8032.846680641174, 8026.819429963827, 8199.997391939165, 8188.5421238839635, 8182.054082428105, 8171.839811316692, 8217.913621246817, 8257.466938823462]",30216.831662875546
689,"[44400.0, 44400.0, 44400.0, 44400.0, 44400.0, 45667.04165776571, 45875.07671520113, 45394.124747117356, 45663.93631299337, 45527.67773151397, 47569.410848617554, 47648.527950445816, 47651.853235562645, 48902.66102313995, 47659.07415469487]",40837.69423752549
690,"[21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0, 21850.0]",1079.3916938407556
691,"[9860.0, 10048.429943730433, 10197.162924488386, 10554.773915340504, 10948.315460344154, 11012.203603694838, 11016.682481974363, 11018.014821593959, 11069.837219700217, 11457.333820415039, 11858.880067713559, 12118.979483947158, 12188.178730241954, 12136.761440708922, 12313.385862587642]",22204.868759063786
692,"[9330.0, 9330.0, 9330.0, 9330.0, 9330.0, 9330.0, 9330.0, 9330.0, 9474.312799354395, 9515.637908190489, 9410.391452535987, 9506.75053715023, 9441.15766583383, 9487.190064877272, 9445.307277649641]",3065.451371630782
693,"[1985.0, 1985.0, 2004.3945451974869, 2018.7015503843625, 2017.9107683996358, 2030.118785371383, 2031.643553407242, 2038.8028850903115, 2050.1884581396976, 2047.4024725488075, 2051.540837962646, 2062.5201035930468, 2057.9961705165915, 2069.3893032216774, 2070.5752108371817]",168794.63394335474
694,"[42150.0, 42479.99235346913, 42912.19899629553, 43267.575859576464, 43691.41589656472, 43918.94618014494, 44055.257346729435, 44079.12284120917, 44123.989974036806, 44090.11574665705, 43997.5767592589, 44092.09360592067, 43872.65010173122, 43825.71924169858, 43814.980825930834]",682.5581943793824
695,"[9383.809445858002, 9521.519610404968, 9721.51214504242, 9869.53506231308, 10019.756911754608, 10206.891972541809, 10383.224960327148, 10518.963150501251, 10721.371424674986, 10840.848958969114, 11046.0446767807, 11163.357772350311, 11366.46181678772, 11485.669511795042, 11689.565436840057]",6073.458936552603
696,"[1455.9949216445286, 1539.3635212182999, 1544.402086853981, 1533.4750969409943, 1538.5962059497833, 1535.8596333817889, 1576.4979640841484, 1621.5701239705083, 1746.339180092017, 1774.4353077933195, 1788.8639549116294, 1800.8493689497311, 1799.0716843207679, 1817.9948610961435, 1890.8228163619835]",4811.848532521774
697,"[16730.0, 17071.26490298907, 17257.239724576473, 17279.426787167788, 17263.122916082542, 17432.038726915915, 17611.154351542395, 17843.63377869129, 18019.696170330048, 18318.225219319265, 18509.766246199608, 18738.877932647865, 18898.76364215215, 19196.18965382377, 19425.574097474415]",2322.88000044901
698,"[10750.0, 11247.706736028194, 11553.943928380806, 11948.691519250473, 11910.274731864532, 11943.630499293407, 11962.466081182161, 11932.721788833538, 12226.618459175028, 12384.711356163023, 11961.933688173689, 12455.549509728637, 12894.718243149107, 12386.979822081823, 13129.969176131612]",2210.3737978988947
699,"[114178.6836743355, 114145.07588744164, 115466.7659342289, 115519.93879079819, 115522.44081497192, 115654.73226308824, 115709.00782346725, 115759.81464385986, 115775.34284591675, 116295.41731774807, 116268.74716579916, 116359.15807858111, 116220.71794867516, 116865.76661625878, 116573.5364727676]",10923.507453989405
700,"[4892.104820907116, 4892.0036398768425, 4892.391857594252, 4930.314334563911, 4988.147650577128, 4985.294663794339, 4981.806362487376, 4991.324509225786, 4990.71670537442, 4980.808385528624, 4976.427804931998, 4950.692914200947, 4937.864448897541, 4979.4701349604875, 4971.336070843041]",91379.34307124488
701,"[13092.587706446648, 13084.604722857477, 13084.373144358398, 13078.467779954275, 13075.33386881153, 13067.527546385925, 13064.06669681271, 13050.976366351048, 13053.939770261448, 13055.552429606518, 13089.572301817438, 13087.902848621212, 13094.633083582547, 13099.273382828882, 13095.179443247616]",1563.7049493025838
702,"[985.6313848356407, 985.6659883042176, 1011.7051789681118, 1013.079780203756, 1075.2032130718233, 1077.89911003535, 1182.705556066831, 1203.1019056926173, 1321.128285352513, 1325.2671361885964, 1462.1410800395533, 1463.6162020004665, 1603.3220364139725, 1481.7495421413332, 1659.0054135196533]",1597815.9069598524
703,"[780.1388059139252, 783.4962257146835, 792.432471716404, 794.36934761405, 808.1578488230705, 811.7684264540673, 819.455441135168, 820.3397847235202, 827.6898650277407, 829.0874224677682, 836.241584405303, 833.0065740525722, 840.1410667210818, 843.2417760297656, 851.7132480531931]",331125.31344303844
704,"[1380.1337399701276, 1400.1494514763356, 1401.742147939652, 1416.966863015915, 1416.6150111633042, 1431.2985562083622, 1432.5099703623603, 1432.9654459720477, 1472.6099408499276, 1490.3684355959917, 1533.6668858687083, 1522.3447298772633, 1582.6827999260277, 1566.4534067393593, 1566.9178840522966]",1851954.0628408147
705,"[100500.0, 100500.0, 100500.0, 100509.49362693354, 100500.0, 100500.0, 100500.0, 100890.8763046066, 100792.63325383265, 101606.23233367999, 101435.20867799719, 101888.04792420319, 101631.4224548638, 101825.79642230023, 103388.23268612225]",2759.4976836904643
706,"[3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3715.0, 3766.3862082809214, 3716.8901785654016, 3759.17119538039, 3734.8462131582205, 3724.34733440727]",1146.972979437488
707,"[2220.0, 2274.0173988342285, 2338.0484559933343, 2423.3968927462897, 2451.303623298804, 2450.857997636, 2543.077545483907, 2591.796245674292, 2645.9117235740027, 2673.7560545007386, 2728.0107282598815, 2767.506548066934, 2780.2105591868362, 2774.4997949898243, 2885.3845231894716]",16363.56419668171
708,"[7504.108653465907, 7490.31340654691, 7811.535098393759, 7789.965947628022, 8155.601113319397, 8192.055038452148, 8491.85396496455, 8535.65230735143, 8824.28355518977, 8890.239381551743, 9250.88120730718, 9277.10398554802, 9631.325687964758, 9646.8478363355, 10033.627445220947]",11897.452120909897
709,"[1930.0, 1931.3103567063808, 1931.8437961637974, 1932.2735024262804, 1965.9351656734943, 1963.75441711396, 1977.9752120673656, 1978.5687648057938, 1974.2673428058624, 2007.1263038516045, 1988.6673558950424, 2039.4673743695023, 2016.899155840278, 1991.598076527007, 2070.2859522569925]",184547.08863203388
710,"[16510.0, 16767.80315495034, 19010.50571478655, 19624.95828450471, 19680.334301635623, 22163.7066631491, 22158.66619605074, 22044.346517000344, 23600.430551362537, 23761.978863428034, 23678.280954023205, 24306.31354157875, 24693.315774977204, 24255.429630037394, 24801.83058070888]",335258.3739917179
711,"[2650.0, 2698.776455819607, 2745.1218500733376, 2784.400860220194, 2836.494903564453, 2910.7972481846805, 2980.4495280981064, 3050.9233178198338, 3129.097461402416, 3200.115810930729, 3300.5266557633877, 3368.3785568177695, 3460.3206092119217, 3521.9262316823006, 3604.6964485943313]",3053.251347739555
712,"[5537.482452869415, 5540.467411915461, 5540.63626174132, 5548.166587604831, 5590.385149624199, 5650.605908634141, 5669.470062057177, 5639.070168997627, 5710.004522630363, 5720.8013920374215, 5744.020786664138, 5827.082524359226, 5832.9409730310235, 5758.797844973703, 5754.4293582588425]",2216.296670795101
713,"[13622.54548827807, 13938.747378190359, 13996.798479259016, 14372.059815824034, 14363.942506313324, 14784.36433772246, 14758.011600772541, 15216.499621768791, 15220.959759851296, 15705.895062883694, 15700.177763601143, 16095.32034655412, 16107.108268141747, 16602.13984956344, 16651.684007743996]",5651.807111738674
714,"[2183.944757990539, 2205.7437772378325, 2240.1346945762634, 2315.070098184049, 2307.708377689123, 2348.258298151195, 2339.8163761645555, 2399.7522254884243, 2399.893964931369, 2473.2462832704186, 2457.797360064462, 2512.226226640865, 2516.4161661355756, 2609.2876302888617, 2617.3736290745437]",29963.026978851303
715,"[948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0, 948.0]",194028.07161213376
716,"[351.0, 351.0, 352.75763514637947, 352.85822360515596, 357.6589747287333, 357.7279613945633, 357.5349615195184, 358.44040990732606, 362.52156720273194, 364.4339057948789, 368.64168778322636, 369.5458945455029, 372.41915102936326, 372.88504428146405, 376.5045127301943]",2736455.1705946303
717,"[733.5301327347755, 737.8556746065616, 740.9913784116505, 755.0200133636594, 758.6495578870177, 765.5886357113718, 776.7796093434094, 789.2615541398524, 804.2727758661844, 811.1887070044874, 814.0994640037418, 842.3364572018385, 840.3824908584356, 855.2986307382583, 883.4850251048803]",838471.5024877919
718,"[1373.0, 1373.0, 1373.0, 1373.0, 1413.06255556345, 1430.271048641205, 1410.5925290673972, 1452.4433715090156, 1447.6057052135468, 1500.3176767259838, 1523.9585484465586, 1511.2249338164925, 1590.1905841082335, 1681.302654853463, 1631.8969427596776]",5685.534915913322
719,"[2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0, 2165.0]",12297.355425313153
720,"[3790.0, 3790.0, 3790.0, 3790.0, 3810.0036628320813, 3810.026455963651, 3832.2746398175755, 3830.553058604399, 3847.217550374567, 3846.230244584381, 3857.7737494924413, 3855.3123227401325, 3867.5626932326704, 3866.322273793941, 3874.3197162213423]",1199167.2905441439
721,"[7374.062062501907, 7500.479138443868, 7495.800165722768, 7697.192570547262, 7688.263296465078, 7804.0121955275545, 7886.613767897089, 8012.536387930314, 8120.242417608698, 8242.002853209773, 8361.713180904588, 8473.918179492155, 8600.06110621492, 8711.236780916652, 8831.21485580504]",4078.6515667335952
722,"[24250.0, 24250.0, 24250.0, 24250.0, 24295.16016139338, 24294.335934519764, 24298.66933406641, 24300.467172202963, 24308.80007750044, 24281.25313076501, 24288.690304321546, 24309.60393330703, 24298.301499872465, 24269.23916644106, 24269.077426971242]",4664.8146133371365
723,"[5990.0, 6037.4744803756475, 6043.531995624304, 6115.002697885037, 6118.877080619336, 6148.617074653507, 6154.086660409347, 6244.032409250736, 6289.4343015430495, 6468.45036640577, 6570.575169786812, 6603.158285286278, 6655.459246940912, 6693.383784785867, 6671.7929351478815]",145670.93700104908
724,"[51026.835244347654, 50946.183217975, 50886.43706721254, 51266.86946586085, 53099.24711520473, 55129.30499938627, 56761.05372119694, 57707.66863433644, 56197.90830681722, 56874.16021843751, 57454.310267542794, 58165.358854526035, 60347.224624498434, 61162.010648424424, 61630.079744969255]",93145.58164329841
725,"[10350.0, 10350.0, 10759.269285202026, 11335.83172639211, 11562.327404816944, 11667.372233668963, 11913.18678220113, 12394.941878914831, 12873.291282057762, 12741.992447972298, 12525.413192709286, 12417.583866119385, 12392.533378203709, 12706.062913537024, 13310.86405277252]",8179.450298163781
726,"[4120.0, 4261.598032712936, 4375.423314531644, 4518.722567677498, 4699.593323866527, 4978.965308666229, 5153.502319931984, 5314.12832603852, 5544.14616382122, 5737.782625734806, 5988.186570088069, 6142.411233226459, 6301.249755501748, 6538.026548266412, 6739.530028939248]",76628.76808406017
727,"[980.8185716211797, 977.0, 1008.239456818998, 994.7222557589411, 1025.0326506644487, 1033.0648790344596, 1060.3393472768366, 1012.9571797244948, 1110.5189495697618, 1093.866818845272, 1133.8539383977652, 1292.4312930360436, 1261.992561043054, 1314.6505160525442, 1359.2130301490427]",4342.281508555358
728,"[1176.5262023806572, 1176.3256770968437, 1179.7535932958126, 1205.0059951022267, 1204.830276677385, 1227.204117210582, 1227.2190608233213, 1238.5412617046388, 1238.5150300879031, 1267.423268551007, 1269.8337028846145, 1294.1672519892454, 1315.1834687087685, 1307.8028703019954, 1324.3487758636475]",1771984.9654694626
729,"[2400.0, 2400.0, 2468.0652985970178, 2468.133751054605, 2468.1197260816894, 2496.758827318748, 2549.316673974196, 2549.4213834404945, 2549.7765697538853, 2574.9604523181915, 2574.3750856568413, 2601.471625516812, 2637.4954303105674, 2639.603308836619, 2636.6042585422597]",386830.8482340028
730,"[48283.01927740375, 48123.94739404321, 48009.80797504385, 48136.16684839749, 48219.46359213441, 48266.024367151156, 48372.06760131133, 48379.49601906041, 48339.433169371136, 48373.78377100453, 49118.23306423922, 48494.50129110366, 49025.4301001504, 49786.42877272019, 49997.55338041422]",22672.026073817764
731,"[5470.0, 5485.543957985938, 5559.31299606214, 5567.893942847227, 5599.640232366199, 5608.588120607659, 5661.798228677362, 5712.997301428889, 5781.41066614973, 5835.697430859009, 5895.528226332739, 5944.604519556588, 5991.447877156238, 6032.578847900654, 6079.592779012397]",1833.1598286787191
732,"[2259.9109218219915, 2312.727542122205, 2313.4671837240458, 2353.197023113569, 2323.8533559143543, 2385.1354379306235, 2426.507682442665, 2423.1908082962036, 2451.9429391970234, 2312.2514536669473, 2382.555199260513, 2602.8707347164554, 2503.289768924316, 2722.762756333997, 2480.7952299093204]",1024.8074957077313
733,"[6066.949212153753, 6066.7245572805405, 6067.50264843305, 6093.65780333678, 6092.499107718468, 6141.214459141096, 6141.357111136119, 6156.124391183257, 6162.03514635563, 6162.122318297625, 6219.99483793974, 6207.52159903447, 6174.87796716392, 6215.455286651851, 6241.589646736781]",17972.091361939896
734,"[322.1318233013153, 322.2879133820534, 328.7864627838135, 329.6501032412052, 333.5388960391283, 329.592803105712, 339.77903567254543, 338.6572918444872, 341.79132571816444, 357.16296710073954, 357.70394852757454, 354.68713027238846, 360.33881500363356, 381.6007813811302, 368.7368690893054]",1785405.7872885058
735,"[4995.0, 5017.9389265961945, 5018.587317072476, 5017.2824447924895, 5020.412659724553, 5019.902174836646, 5016.805485144258, 5167.149024951582, 5162.767751370867, 5164.157565531011, 5164.7678859780235, 5164.897713588551, 5162.6407746368395, 5311.289131658773, 5315.213695417469]",18672.737539550308
736,"[1328.9226809044678, 1385.1223228077095, 1426.3695301115513, 1425.6452447573345, 1425.654017964999, 1425.650084286928, 1425.691132913033, 1430.6190298385916, 1430.0684780689576, 1455.029470220829, 1460.428708842645, 1488.8471336451669, 1535.9655217503507, 1568.8948134208717, 1527.5077258354675]",2498.804217064142
737,"[2290.0, 2290.0, 2308.283337603013, 2335.852133880059, 2370.6930626432104, 2382.5518027817207, 2390.0252706309157, 2392.3959912825376, 2409.0542184437313, 2407.2357539025443, 2416.5854941060147, 2413.4504961719117, 2435.320321060717, 2467.5183364593736, 2490.1456416522465]",616.1899892545689
738,"[7146.056143596768, 7145.137240350246, 7147.803170611462, 7353.634944215417, 7359.090176070729, 7306.493011191487, 7637.16991512912, 7607.571378191313, 7435.8517414530115, 7860.348668923602, 7835.396886189778, 7598.374444184204, 8176.499453440309, 8053.631455307827, 7714.167572600146]",99522.41533188417
739,"[9520.0, 9520.0, 9744.521533966064, 9757.018109202385, 9762.923305273056, 9861.094432771206, 9910.333238720894, 9907.77287888527, 9931.930749058723, 9969.489778757095, 10006.25018787384, 10007.141248822212, 10021.486754059792, 10136.545598268509, 10129.910234451292]",5806.85030797091
740,"[5710.0, 5710.0, 5756.510774498184, 5772.733840972185, 5747.092542921504, 5782.550879210234, 5751.783548424642, 5808.5712231447305, 5750.72879999876, 5778.952251424393, 5788.079896415274, 5877.379462664326, 5831.060125937064, 5967.2563595324755, 5766.272092501323]",1349.86294353838
741,"[3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0, 3215.0]",124191.83136644134
742,"[1668.1838137308755, 1790.115834871928, 1798.197488149007, 1788.3147875467937, 1879.3666318257647, 1871.747368176778, 1853.1383711496987, 1892.6085879007974, 1881.0931237538655, 1882.9689161777494, 1920.9664662679036, 1936.6112769444783, 1978.6438813209534, 2091.2499545415244, 2059.151920636495]",781834.2813683415
743,"[39812.52175353467, 39802.07726925611, 39841.218681906656, 39858.87726843357, 39921.13842025399, 40011.101282785334, 40067.347286591925, 40323.13774267832, 40152.00772291981, 40424.5593308409, 40525.220862825714, 40456.196835399605, 40289.90884960318, 40849.33680971464, 40866.96270175899]",2739.627118806954
744,"[1670.0, 1683.5289875666301, 1746.686776081721, 1749.6308267513912, 1767.414195696513, 1819.4534958998363, 1819.8019834756851, 1845.8582151333492, 1891.849689324697, 1892.2879881064098, 1923.1516619523368, 1965.3040778636932, 1967.2202841838202, 1998.9276834726334, 2044.1508850653968]",331476.2463071659
745,"[76600.0, 77575.83715836206, 78861.74179792404, 80046.98071479797, 80931.98501984277, 81608.04587523142, 82215.52685896556, 82725.13914068541, 83259.52692985535, 83559.82231616974, 83918.78181298573, 84190.38106441498, 84312.15786715348, 84600.16166190307, 84762.47289468846]",3090.2418025797497
746,"[16950.0, 16997.29817000528, 17189.808441450197, 17321.98700631658, 17306.541915486254, 17284.30395027002, 17292.67977500955, 17409.44365983208, 17530.41543078919, 17545.452164610226, 17601.995623484254, 17565.658791114885, 17585.52590397497, 17560.97822152078, 17706.72902787725]",3995.0854244488323
747,"[9130.0, 9150.562198201816, 9154.473809132975, 9334.10551317533, 9337.557598054409, 9339.182819386324, 9341.126832644146, 9351.71969372034, 9359.200194398563, 9378.18405777216, 9431.052654186884, 9409.564547359945, 9428.561077147722, 9428.972742666801, 9405.855167435171]",5206.483356930427
748,"[668.0952797518732, 668.0937231549373, 668.1818653932772, 671.6321001718442, 672.6463773353025, 678.2790116842216, 678.645782728245, 678.8518060558787, 678.5267143333951, 678.4342806171626, 679.8883734370272, 680.1198523335158, 679.614474195987, 679.6686488125473, 679.9705855563283]",3758.8506924542585
749,"[4972.910553785661, 5304.056381898622, 5396.700168388586, 5734.0701140935225, 5866.376855572064, 6064.013354279101, 6290.002580342193, 6341.895150164763, 6506.331206972401, 6670.096932803592, 6641.061406573902, 6870.976055936268, 6850.64017232818, 6876.9116455813255, 7256.666003483658]",163795.91352198616
750,"[6669.999999999999, 6867.942057232061, 7202.672767659028, 7436.749458948771, 7506.150453517834, 7522.292627230286, 7581.1411056717225, 7579.054613808791, 7777.150135858605, 7974.66282231609, 8102.456668081383, 8069.185313627124, 8259.80861159573, 8567.038411021233, 8710.332197602838]",3198.910112259212
751,"[6050.0, 6050.0, 6116.937924847007, 6157.984257116913, 6407.487600054591, 6351.1180698126545, 6441.02225586772, 6394.603107087314, 6536.1100947950035, 6564.817157704383, 6548.445338513702, 6593.95652623847, 6748.203238053247, 6572.648034505546, 6559.115113187581]",5164.937708150683
752,"[11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11000.000000000002, 11014.328527177375]",142186.05863749937
753,"[24799.999999999996, 24825.239312052727, 24868.051087707277, 24888.93773727119, 24881.689654476937, 24904.01893425733, 24900.415668152273, 24918.6516302824, 24909.76065985858, 24921.361354142427, 24944.355270285156, 25024.309853278097, 25001.003339329036, 24969.55749969929, 25067.707277489826]",646.8435135231831
754,"[1390.7220323979857, 1451.7845786958933, 1513.2917016744614, 1659.824100121856, 1773.9492440968754, 1844.7563779428604, 2062.026873484254, 2122.3677008897066, 2231.3467388898134, 2415.1440896689896, 2515.6412895768885, 2625.069343455136, 2699.216258868575, 2853.629063202068, 2886.362203426659]",458934.3819152397
755,"[5366.844203948975, 5363.4926500320435, 5361.186794598897, 5365.7559153238935, 5369.724558154742, 5509.814901192983, 5509.641775389512, 5521.294675290585, 5578.7984773168955, 5581.9619462241735, 5581.697805086772, 5587.6220195690785, 5600.827531019847, 5567.8380714257555, 5772.6363825798035]",1032244.3797725185
756,"[2510.0, 2565.449274778366, 2597.996525466442, 2641.4254796504974, 2642.3740097880363, 2638.9747142791743, 2743.808860182762, 2778.031622767448, 2800.949499607086, 2922.7627912163734, 2974.372314810753, 2948.0040273070335, 3002.1596705913544, 3003.0802727490664, 3181.417865306139]",291392.5818876086
757,"[13075.561504364014, 13324.465141296387, 13475.751266479492, 13493.205833435059, 13495.700092315676, 13884.01388168335, 14074.652328491211, 14578.909893035889, 14830.475807189943, 15095.904750823975, 15083.69613647461, 15082.905826568605, 15390.813884735107, 15603.429870605469, 15928.838376998901]",13078.632195043574
758,"[8913.213125387827, 8912.517118930817, 8911.809320608774, 8918.509416302046, 8912.758056908846, 8911.935708920162, 8911.15319292744, 8917.94860692819, 8922.437042951584, 8912.61587580045, 8911.391225496927, 8924.325670639673, 8924.582537869612, 8960.709778904915, 8981.329339702925]",43466.25942560502
759,"[3359.9999999999995, 3413.169515371322, 3407.5465064197774, 3409.0635813474655, 3414.9266614168882, 3380.356390804052, 3420.7920269370074, 3416.8910655677314, 3415.2955641150475, 3378.747586645186, 3411.9961010962725, 3394.7901448011394, 3404.94209703803, 3409.1277649700637, 3402.324887156486]",2655.0041252091314
