,종가,gap
1028,"[2630.63722729062, 2631.8525956602143, 2690.868812807215, 2784.3404643051326, 2864.0899064547075, 2904.3478456977755, 2897.0906706899405, 2954.0094978393367, 2984.175778453549, 3013.742400525759, 3131.941890915235, 3210.5694611308477, 3210.7287603802984, 3247.684374128779, 3321.5297364257276]",27341.7345327572
1029,"[6105.088146105409, 6202.2993890196085, 6233.009479865432, 6405.199325308204, 6491.235813573003, 6461.597180366516, 6452.158838883042, 6579.437506161629, 6776.737164370716, 6818.718153353839, 6997.115247724578, 6951.608185591176, 7165.33486958593, 7091.1670481041065, 7553.769435733557]",88414.97754744752
1030,"[11728.190579265354, 11725.564366430044, 11933.450733274221, 12005.553482212124, 11978.786650784314, 12322.565145231783, 12139.327719891444, 12618.897329345345, 12499.180754721165, 12720.374025376512, 12789.15710594505, 12990.467987675218, 12598.553744927049, 13449.633115394972, 12585.040927678347]",3724.269031656883
1031,"[7319.58515560627, 7380.659917642674, 7526.959092020989, 7698.685126642386, 7850.53625296553, 8069.799194345873, 8219.31649290522, 8354.706542104483, 8556.755366742613, 8702.026866674423, 8849.12259689967, 9005.788874546688, 9214.043733427921, 9375.91675490141, 9578.139525443317]",3196.398742028467
1032,"[471.97696363925934, 472.01033114592235, 480.54269255896406, 482.3366363828381, 509.5096294643978, 515.4550985269249, 540.6429503171395, 554.7092380018283, 580.22725889273, 597.9124965745956, 619.5302421872815, 634.6304277377824, 650.8565774556249, 657.2220998704435, 677.0846752769004]",136487.34413437915
1033,"[29600.0, 29600.0, 29830.940504868824, 29831.396081050236, 29835.052525997162, 30096.04339599609, 30384.606297810868, 30904.931763807926, 30910.896657158934, 31278.391000007592, 31268.216030672193, 31719.464649508398, 31816.6508761545, 32286.002135028444, 32609.124404191967]",1552.910371405212
1034,"[3960.0, 3960.0, 3960.0, 3960.0, 3960.0, 3960.0, 3960.0, 3986.710181593895, 3984.491415143013, 3962.4487507492304, 3964.4944905489688, 3981.4150334596634, 4002.987317442894, 4008.693841934204, 3966.5263423621655]",4192.521804374218
1035,"[1910.0, 1920.2266535758974, 1920.64550948143, 1943.3860167264938, 1944.8877608776093, 1970.0957709997892, 1980.44175632298, 2018.144496500492, 2024.6040835380554, 2017.0283043384552, 2023.4067379236221, 2037.434024810791, 2141.3941534757614, 2043.8174456954005, 2060.6512894779444]",19531.614923869573
1036,"[6471.299519948661, 6470.877312285204, 6470.860522629072, 6501.061701430628, 6542.910616021603, 6539.160871904343, 6615.198083185901, 6611.655252769589, 6760.460309466968, 6631.8163699011, 6721.666526618103, 6787.503222650537, 6887.237945093463, 7094.069611498465, 6825.344337927798]",3722.8214608068693
1037,"[5434.204855263233, 5436.494517475367, 5437.362652495503, 5435.312626450323, 5438.765624504304, 5435.693770572543, 5444.604911925271, 5446.665283739567, 5446.19523813948, 5499.0693293418735, 5529.681018516421, 5556.509105563164, 5559.044473171234, 5550.579294413328, 5563.252774253488]",9937.545921463381
1038,"[32776.61147813002, 34518.786539634064, 38263.42897017796, 40121.69021467368, 42383.098329106964, 43795.15681862831, 46679.935905337334, 49703.64706714948, 51562.48519917329, 53681.320851047836, 55611.28231883049, 57639.563818772636, 59987.028654416405, 62958.32122464975, 64934.33853586515]",8845.849626479083
1039,"[20200.0, 20200.0, 20200.0, 20200.0, 20555.288166503113, 20200.0, 20354.706779693566, 20213.080490184948, 20253.170229902415, 20245.573076729972, 20251.739828487236, 20465.53935686747, 20245.529117236536, 20315.351396283757, 20558.974092702072]",65373.570611846175
1040,"[12829.999999999998, 13118.796759774286, 13130.025032252071, 13129.306268086035, 13136.998865564663, 13254.799883157013, 13156.583565041421, 13285.658556061486, 13720.689947003186, 13712.891889461314, 13887.342424719516, 13755.166290094454, 14198.70667240396, 14028.561975846067, 14378.329996043194]",236666.13121060128
1041,"[1825.0, 1851.733814007913, 1905.8908464511237, 1949.5119295120237, 1957.0690559595826, 1985.9790431410074, 2080.2292469342547, 2160.5268680353956, 2185.2694646418095, 2210.077544401089, 2283.0510476181903, 2350.6234372258186, 2353.61128766338, 2373.405078123013, 2456.1756198704243]",256929.87046383822
1042,"[4310.5474180777865, 4310.669043103853, 4367.0007444222765, 4371.489259262879, 4418.299416760604, 4417.723976333936, 4429.44929766655, 4471.839082161586, 4489.858975668748, 4526.361053943634, 4524.136057764291, 4686.484583854675, 4676.92227757598, 4793.61154315869, 4866.774236400922]",227505.50767729606
1043,"[383.846758466959, 394.91106651425355, 385.14782148748634, 384.9083798619608, 385.53728476216395, 382.6988052256405, 382.7598300461968, 390.3745585997899, 387.50648114929595, 382.33511819789805, 385.69427076900996, 384.9944346616665, 380.9951067887247, 383.8328291453421, 384.23920378163456]",25814.96741573653
1044,"[2868.902588367462, 2945.02530002594, 3030.117885351181, 3113.8726155757904, 3194.4045991897583, 3279.6037130355835, 3366.8212455511093, 3448.823919415474, 3519.5318815112114, 3628.5510662794113, 3688.9536191225056, 3791.6420279741283, 3886.889992237091, 3967.5528067350383, 4047.614684939384]",29941.505588474312
1045,"[4344.077207177877, 4349.460703750451, 4468.563815802336, 4457.761335988839, 4472.493489866455, 4492.036826798071, 4527.660872748743, 4515.753187946975, 4558.3305232158555, 4594.782561368309, 4556.091592291991, 4572.33032260028, 4564.759363771726, 4704.908177581306, 4550.588623935978]",53194.00092885308
1046,"[13244.358258048693, 13251.520277659098, 13248.625790675482, 13369.531560838223, 13527.936287720997, 13587.555439521868, 13822.663131952286, 14147.699060191711, 14369.209462056559, 14676.838285923006, 15147.73309181134, 14975.26839296023, 15004.558010573188, 14954.396239419777, 14934.423354168732]",3261.984086116076
1047,"[18075.808402895927, 18075.569064617157, 18309.003912210464, 18320.23346543312, 18481.49513721466, 18435.075429081917, 18891.890865564346, 18789.06237207353, 18970.571167469025, 19526.862567206845, 20285.779087245464, 19850.190644562248, 19998.41984309256, 19848.522565960884, 20059.061980843548]",46120.746252735255
1048,"[3911.42375205333, 3918.3881091748676, 3889.216869896278, 4076.072035839626, 4191.942578053723, 4121.396703642055, 4142.735150938232, 4210.065197140599, 4241.646297315136, 4319.958968933361, 4309.067622437452, 4391.922224016705, 4387.708295598626, 4481.733555679521, 4422.936948025909]",118062.6530617259
1049,"[944.0, 944.0, 1152.3701839089395, 1271.382997796933, 1577.7794333358606, 1739.667049197356, 1981.1716573317844, 2172.639478689432, 2415.3438278814156, 2588.4998278606686, 2831.85953577434, 2995.5690457450846, 3277.7993711598215, 3493.1659958099326, 3781.5728639341273]",45977.78761095508
1050,"[17580.47012751301, 17841.885933401063, 18362.40409091115, 18273.818908606965, 18355.2662756294, 19100.59308764835, 19198.017756640907, 21114.356422175963, 20773.292059463758, 22390.628194635112, 22376.11569911241, 22838.012442987725, 23169.346874604624, 23461.718495081488, 23378.16152072822]",55415.34307216862
1051,"[87231.27542644739, 88949.70506447056, 88870.95781559746, 88907.97378495336, 88925.30199618389, 88921.56754034261, 88973.29431536297, 88948.61111559285, 89009.67465715483, 88998.60387794052, 89018.60889256932, 89041.74317315221, 89016.4686457999, 88933.78289829474, 88974.45306620872]",11469.183240471075
1052,"[999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0, 999.0]",23540.28297341529
1053,"[3402.977655097842, 3446.166634062926, 3466.3964626540737, 3469.052020872633, 3513.795995891094, 3522.360465372602, 3519.503354847431, 3556.073971554637, 3564.050588692228, 3620.80722189943, 3599.822212872406, 3581.8766506152847, 3552.008141393463, 3647.2958664284088, 3573.7207905873656]",19846.520608594856
1054,"[5706.056814889113, 5840.2110564212, 5841.741728534301, 5839.543000111978, 5843.462284902732, 5841.259663552046, 5976.177207753062, 6000.243866754075, 6024.274843682845, 6030.5139008909455, 6016.573639524479, 6196.417162598421, 6441.575397985676, 6393.106578787168, 6436.590812761763]",121956.78734839683
1055,"[39998.11902840932, 39950.40274113417, 39987.68140574296, 40005.89632938305, 40022.23103642464, 40004.81951236725, 40249.38799018661, 40236.16909993191, 40017.520083983734, 39914.64767455278, 40399.36857894062, 39990.539266976215, 40256.22349108259, 40175.245496444404, 40351.262031712875]",7299.339201405076
1056,"[4780.0, 4902.23805308342, 4902.266267041366, 4970.256757388513, 4970.044660021861, 5045.231580932935, 5050.594714432955, 5079.910664285223, 5136.394849891464, 5159.497489109635, 5169.3614382048445, 5126.642860534291, 5173.6696009896705, 5157.261499042313, 5265.881830450769]",1035.4156713609943
1057,"[315.5920548538367, 315.5265569428603, 318.72182521720725, 318.53773949245607, 325.4292537296812, 326.3973211082319, 325.6063496224582, 325.71718318909404, 327.73440412804484, 327.0621191819509, 328.6863395800193, 327.81864783341683, 339.91018150101104, 339.00186034937695, 342.5093005038798]",2317.3691892351953
1058,"[502.00000000000006, 502.00000000000006, 502.00000000000006, 502.00000000000006, 517.5156914114953, 562.7878234744072, 562.0634413242341, 568.9715319037438, 619.8929585039615, 619.773735189438, 626.101015686989, 673.709862279892, 673.3069218158722, 679.2938664495946, 728.6893388867379]",17639.42154973854
1059,"[7847.45212340355, 7872.885246992111, 7829.019038200378, 7845.3233181238165, 7812.031986415386, 7819.636683046819, 7729.526484847069, 7800.105957090855, 7754.826088964939, 7758.592391073704, 7753.636564135551, 7802.977742873132, 7788.840612888337, 7905.956224322319, 7985.898314058782]",500133.7809576865
1060,"[9902.583020842945, 9901.83463707318, 10069.57795037205, 10062.204214225212, 10048.729030271372, 10149.342499266068, 10140.607937596738, 10078.25320557272, 10236.259470432997, 10221.276732064784, 10320.139663799046, 10260.716633941358, 10445.747927916236, 10383.21513435617, 10722.702619680824]",16887.17223094298
1061,"[1955.0, 1955.0, 1955.0, 1955.0, 2025.8196380784113, 2045.1835044535496, 2089.917955227196, 2103.553301503261, 2114.7365170369544, 2140.680558040738, 2104.896704005698, 2127.3793890960515, 2179.4407822384187, 2136.9770760918036, 2155.3500253682337]",1012249.3699057532
1062,"[4818.710800558329, 4818.723993599416, 4818.770098760724, 4820.305036145728, 4872.244822978974, 4959.633991837036, 4958.207795321941, 4955.073376109358, 4960.456085111947, 5012.821526229382, 5048.555847546086, 5045.526027856395, 5074.443201008254, 5143.492839848623, 5125.364233795553]",11312.247664320765
1063,"[7950.0, 8376.940376361212, 8772.360183298588, 9171.319599648315, 9625.79375664393, 9986.29622499148, 10345.648824870586, 10680.08583376805, 11351.088192164896, 11584.502595514057, 12260.366500914097, 12298.555290798346, 12812.872061766684, 12838.248571939766, 13196.32610882322]",12465.002769916064
1064,"[2035.0, 2057.2392174204188, 2057.266725112994, 2066.5716106196246, 2073.557442114999, 2089.649628404528, 2089.408685627083, 2090.4469336271286, 2090.6538309504585, 2122.771571703255, 2123.999619034429, 2125.3710374087095, 2123.691519760837, 2122.0620674875877, 2126.3567365966737]",803019.205642949
1065,"[5770.0, 5770.0, 5770.002836963037, 5770.002836963037, 5770.015264979502, 5770.035865401725, 5770.040160519878, 5770.044673585395, 5770.070983981589, 5770.085068543255, 5770.085068543255, 5770.110971829792, 5770.138976875444, 5770.148683255414, 5770.161726347109]",5.6961814559290955
1066,"[1110.0, 1133.8715135181942, 1135.1820406488453, 1173.1960708958406, 1178.0235074134544, 1179.5067184666793, 1187.3718040902168, 1184.5301323632398, 1191.690589726592, 1193.6698454765913, 1195.4255600521963, 1199.6063596320648, 1198.7169763290633, 1217.1186274678134, 1228.923953420017]",55112.322134792965
1067,"[13499.999999999998, 13499.999999999998, 13499.999999999998, 13499.999999999998, 13499.999999999998, 13499.999999999998, 13948.525514105953, 13766.385907530783, 13711.334620018799, 14843.485925023751, 14846.227720081806, 14723.49135542909, 15502.828452289103, 14776.894905989368, 15386.312837538619]",79135.27702458754
1068,"[11355.621428931752, 11700.413933610698, 11908.26073600693, 12121.907037846744, 13002.723860385517, 13020.259712810319, 13073.298558535675, 13057.959287489455, 12986.99903839454, 12988.246954704326, 13065.452280165628, 13565.331230925394, 13728.280974363286, 14257.574241999537, 14283.197646035504]",31587.273074431425
1069,"[16460.940528611343, 16454.171753625076, 16463.421875933807, 16462.27668295304, 16460.671054522198, 16454.967732727528, 16456.62104398012, 16523.472879538313, 16691.935786095757, 16508.60152958737, 16633.659927101107, 16850.91080092204, 16806.93921813586, 16713.100640308112, 16799.43531830174]",11920.809056161252
